,Drift Rate,x,Boundary Separation Speed,Bacc,Non-decision Time Speed,Non-decision Time Accuracy,BIC,Coherence,Participant
0,0.8786284887257712,1.6409287874067353,1.080057627021012,0.9672805445075991,0.30413132781809604,0.3331992136692845,367.9023455807319,5,10
0,1.5165294484143934,1.980249946997238,1.054362671056177,1.0434993601552653,0.3359554806574143,0.3116682454032753,158.36268925883354,10,10
0,0.08980911334062182,0.9962706170584098,1.6450769153693017,1.8473988465466977,0.1159712899253465,0.10662109492639255,657.1310735340221,5,11
0,0.14854234551336054,1.2621031325517775,1.7522230983670384,2.489701599068429,0.10186947946966374,0.16318146580403475,559.3588355214374,10,11
0,0.019946530665467643,1.18629617832597,2.1966536465132545,1.6663154065837116,0.1008585586128784,0.4308788545122192,380.2478783082742,5,12
0,0.03207676875361248,1.3839100759186682,2.383141792693913,4.1788254913292935,0.10851972423383871,0.12964763359156145,506.5358987082938,10,12
0,0.404226546549499,0.8636821911886694,1.3940394445027522,1.101588839625379,0.34098496450004967,0.3415546491716792,407.50729359150677,5,13
0,0.9652002973505073,0.38828583468981415,1.31997421057528,1.0063875884611555,0.30667090426121035,0.3611275453062486,384.4558486608323,10,13
0,0.0,1.54508875081179,1.2964269925286644,3.3332477067553,0.1007980807131077,0.14094842585471368,623.7696164475851,5,14
0,0.029262450666766165,1.5361643557305082,1.208792123257794,2.901017807764325,0.1085068330329112,0.22605027748275214,704.2653999351054,10,14
0,0.15437487534777702,1.2752820575265649,1.6180857449368675,3.1529077135734056,0.33000000900414184,0.35519488349207945,466.3905651240586,5,15
0,0.35342476365926456,1.5189339309919596,2.2122110180848753,6.142584546485771,0.18260043712365415,0.14358489721676143,451.83367621838346,10,15
0,0.5059950389714112,1.400449972220613,2.0870966508540496,3.2133676038745898,0.1497514464171144,0.15998671659437058,553.9701667071915,5,16
0,0.7014981647039088,0.9531139192316459,1.2216004840633414,1.5442695014497176,0.34188255613194984,0.2973063143411523,486.7396503245453,10,16
0,0.04300789773481864,1.8314453988028718,1.2052110309436372,2.6149528210861437,0.195916267279783,0.12811007913163713,605.6101899241927,5,17
0,0.12061888567818856,2.553471415308239,1.754904398578978,2.6881477895952997,0.10216764405334022,0.21700095981120054,498.3925280119737,10,17
0,0.32987464330018224,3.6688095586610636,0.6527942793503496,0.8781188392028687,0.2059291228141099,0.18178287105984464,158.30325416638516,5,18
0,0.9666586576833535,3.8457241146573016,0.5423155137311202,0.8505905382943473,0.2568992747608586,0.16115274193233475,44.513755095516004,10,18
0,0.6628221589194959,1.496668439755377,1.3677196242059262,2.230872335540383,0.3234217617792785,0.2621663206830117,481.14581990183996,5,19
0,1.0411156782300752,1.3236059916461587,0.9172413787129408,2.486850873677356,0.392336001239987,0.11138096338232845,369.8261952898692,10,19
0,0.8918908641105581,0.9648671397849423,0.9533791199447967,2.0954513172053892,0.3625017638087416,0.15163585157168957,435.17401974040047,5,1
0,1.4844004338205117,-1.1700026090019482,0.8727213420263316,0.8970810776248075,0.3481530087814694,0.49590890591480075,295.29652332292966,10,1
0,0.838861766974803,-0.7277949859741384,0.8143008884796865,1.083909359594366,0.34943540168532816,0.43284341904083257,416.64796775861237,5,20
0,1.3427746232261188,-0.33019789408457545,0.85929437779164,1.1606652284056955,0.3779869687651807,0.39358374750706326,318.79432374414114,10,20
0,0.6092508811869611,1.1144461901005265,1.19430123261832,2.6717579645067895,0.26903522305264366,0.31055197471311846,488.1107876939388,5,21
0,0.9768302122954241,0.4972360906249813,0.9784162746360172,1.7454844321354122,0.29013016272930214,0.5241665488825826,431.99424830203407,10,21
0,0.0796518982189593,0.8340364882789187,0.8924588688508948,1.6097061964996917,0.10746363813511961,0.1029622272938076,821.7532835914268,5,22
0,0.19802074787166982,0.6192856386919414,0.9352665034896654,1.2016720455343841,0.12400043884334822,0.10883375962984493,947.0829190278627,10,22
0,0.39134284607417924,1.9141517490944095,0.9345431561226616,1.7310432177190722,0.21467437776599307,0.17417982973977858,536.4325597815724,5,23
0,0.7006146657653901,-0.5339571494516278,0.6441596545128272,0.8688215956652612,0.24451260082174192,0.3896130438122018,491.10887963627283,10,23
0,0.6727773832262812,0.8781327442856386,1.0717986513255733,2.2452135330053404,0.5082415635291344,0.45741570187778857,449.0239736865701,5,25
0,1.368231101271996,0.5625638738175386,1.0871357931345296,3.1859574848506345,0.5309444063934773,0.2478646001907835,330.07282386135216,10,25
0,0.2655095356702565,1.3020511811265045,2.4580112218608248,1.9601951209603015,0.11206318031560747,0.4499477754224035,357.90524672305105,5,26
0,0.42424329353848217,1.0991907529725398,2.109119908996352,1.8677936595495588,0.10909899624019215,0.5098533588622683,366.5232532680282,10,26
0,0.0,1.1199545846113197,1.113478643651875,1.1700454404918932,0.10143978767645512,0.39682844337776724,592.7131868322709,5,27
0,0.1104585232790438,1.5020347197673432,1.2693859865371442,1.620968430164011,0.10415912193146998,0.2860167410596545,612.5951054541065,10,27
0,0.8909008488632585,0.39970819151502934,1.127248012041529,1.1422993712498561,0.34289098874531265,0.4653735352069005,415.6865062027349,5,29
0,1.2757895029818562,1.0762352404903042,1.086997574989609,1.5021801826558026,0.3475376762432698,0.38294898861714183,318.3446881024892,10,29
0,0.08134361153004666,0.74388067336283,0.5363404657508943,0.8731642777712079,0.1542727047707385,0.10244820033993784,721.051512681973,5,2
0,0.18288083271407246,-0.4789378735270397,0.5432879014554466,0.7842830229658535,0.10775887376929866,0.12939423858956944,1510.5034781586774,10,2
0,0.637422587787337,0.8201673684586277,1.3154387408499275,1.313298685938944,0.4238331728153413,0.3789191102128562,499.76776177293203,5,30
0,1.55138949650174,-2.950100521528818,0.7725905962879684,0.7075869219702531,0.5043979513785694,0.5206200909417436,271.49043745384336,10,30
0,0.5814112557722506,0.1652242642573875,0.8733034957188672,0.9531517071739888,0.2619826326873402,0.34387427084454036,609.1124060185746,5,31
0,1.3368037560756296,-0.015657658880498117,0.9001828430175474,0.8915032929280096,0.28283633989963214,0.34660782381750943,284.71419024348563,10,31
0,0.6774627770302666,0.9968004177309344,1.8283113459421214,1.6356241424993287,0.2544062429437829,0.3060284324218002,479.6867416427719,5,32
0,1.1178926371768205,1.0132239247549515,1.1576247000654294,2.151078543185813,0.4116246995948201,0.12959841670433148,382.30120702459084,10,32
0,0.0,0.9836726015028909,0.9587016387237446,2.255982007022799,0.10813514798982238,0.11800165953377773,430.63438040244887,5,33
0,0.0,0.38095908304532805,0.9086939691573264,1.3879499486526439,0.10169141822940236,0.2670182046800369,666.5738593464246,10,33
0,0.9357165656010813,1.62226265516608,0.83224443003372,2.992491397926983,0.3718188607270345,0.16194632123936836,375.8063715941337,5,34
0,1.8675221095529915,1.446296967698556,0.7262569181822505,2.2286818797750194,0.4097990709960981,0.318964653967586,95.19185682408157,10,34
0,0.17393719658974205,1.4574149119270343,2.0241002649221933,1.7489723794783685,0.10175745791583884,0.3097117185782866,582.4853974891624,5,35
0,0.4383430951126482,-0.4772502202814085,0.8298011506551481,0.8909376713140853,0.39948083945135643,0.4996101264748332,566.7145934722306,10,35
0,1.3372550723487855,1.0410979298155014,0.8571205051805548,1.223887272036111,0.34912163917348604,0.3003493950532595,250.09471753445254,5,36
0,2.4401041312747695,1.1851604440545531,0.740470096311034,1.1437109006787063,0.3590047049244829,0.3676276750421127,-87.66037182455275,10,36
0,0.6497242825251347,0.7930768693893067,0.6945927888026597,1.372085818222161,0.4318988054691211,0.2864523548412696,372.5544516337292,5,37
0,1.9242197745973477,1.7605954229961802,0.8578144266114363,1.6148591705588111,0.39851914661618676,0.33793967505845157,50.71580779824966,10,37
0,0.0,1.5741929165939845,0.7915030621827164,2.4750484942875968,0.22521110447180898,0.10073053561128403,525.3781127568084,5,38
0,0.13872052085862815,1.6987363442395058,0.7472185724599232,1.9936866293680886,0.2553674037602578,0.24555211650647668,483.17892335521015,10,38
0,0.755236423873556,0.9466154091002319,0.9309583800429917,1.9308882337649855,0.4043496103597209,0.43340709532992183,438.19652378499813,5,39
0,1.395503864514661,1.4006490328788603,1.0816517508784633,2.2269855096915743,0.39851410996722086,0.3779652271625007,262.43268971142186,10,39
0,0.599924571232909,1.7268702354031196,0.6462537114182645,2.4629776258542764,0.20185322976158387,0.2430392850356295,365.5477112724417,5,3
0,1.3614806955783774,1.8367607080942763,0.72180523607669,4.606797194634016,0.17108261763356003,0.13192292155931007,196.24676849950572,10,3
0,0.9199037320154885,1.852307664377244,0.8235013233782529,1.0816596041325979,0.3547910901776797,0.33253140190175573,332.0456884354081,5,40
0,1.9928290894190404,3.5698661419488964,1.069906174191034,1.6749190331307107,0.3305255499706017,0.28627706550637605,10.491763963480864,10,40
0,0.0,1.529319348108939,1.4777792089297832,2.406424307736251,0.10623408548609165,0.16318443878780253,644.9768937339668,5,41
0,0.0,1.4539536436280283,1.4627261243579937,2.1265221663102785,0.10697606608163257,0.10865827462609884,653.016940256038,10,41
0,0.4740384398433402,1.4143764288530096,0.8912580170780267,2.3747411451256877,0.3299799369496883,0.11555838297945664,513.079877410958,5,42
0,0.9390344099289214,0.846283859023066,0.8026660195951698,1.282601927996852,0.32345288563022395,0.34026953256868714,388.56774307334973,10,42
0,0.48509764353622464,1.7076455760830054,0.9364195669455193,2.156487712014212,0.294877537151165,0.11222656206539439,511.40305810683606,5,43
0,1.004539704565503,1.6756101358791415,0.8722487590201675,1.4779285965765059,0.3063785077484066,0.32919357180243464,335.45580749148706,10,43
0,0.30172259864948137,1.379051706524802,1.0498526345952146,1.4621315627221243,0.25849509171649054,0.32582988145283304,577.2127798921301,5,44
0,0.5014338768291134,1.1115128823615594,0.8010169511743901,1.2128409887460632,0.37640140051322624,0.37528182791535497,494.89954201781114,10,44
0,0.731881439441742,0.5459254691778869,0.5084652447211142,1.1346461763005888,0.29535868871529514,0.23473763066562425,269.9726127102544,5,45
0,1.5280983425662722,2.0055943560620455,0.5012128899179773,1.2223472883053388,0.3198043151553579,0.2797288741477844,45.08489419021933,10,45
0,0.5875596376054262,0.7247351503910172,0.9406840171490116,1.6009237512807637,0.26203413184590396,0.1950497765532379,515.6264959255824,5,46
0,1.4049388572801675,0.3718176836605937,0.7928604410673081,1.2481578933550983,0.31034594462894105,0.337379632224605,252.589665458357,10,46
0,0.18602339264100654,1.263057610888498,0.6865693402074435,1.439492581959228,0.10346871215220343,0.10819283748679082,875.7305302455072,5,47
0,0.36758344146558286,0.36809386771940905,0.6624627705096349,1.1021705498054395,0.10552856876197181,0.12493286926761288,812.532045806969,10,47
0,0.20239286031520054,1.9522980996646688,0.5820503560665418,0.7025653748034997,0.1251486136877779,0.1146362579577832,1674.9290989811277,5,48
0,0.029044032977340303,0.9833665655479208,0.5550495394090182,0.6543571596180295,0.10661427301498788,0.10264875762064846,1008.647942077245,10,48
0,0.04810238034775643,1.1248223596692342,1.2134293350921959,2.6012674746268383,0.2060465475247626,0.15584538754741045,447.917033636355,5,49
0,0.09273808592296144,0.8979437361299568,1.1937637533184056,2.1113112896527286,0.13611042263705453,0.10278624320762225,532.3880162531541,10,49
0,0.6182769558926838,0.7070473317047032,0.6558146421635427,0.8518199220373326,0.14254829375948858,0.206368159147778,356.865906671617,5,4
0,1.1052671499891265,1.6575314921321789,0.7436687937266484,0.9849136681001918,0.12093495444229801,0.19512945749191812,319.4990289426826,10,4
0,0.04758079884246262,1.2509795795557832,0.7437782294901591,1.8971821478338318,0.3580985381413394,0.13003206681859558,484.42299051900176,5,50
0,0.09633956162384859,1.1813276737559535,0.782135009464441,1.6913392867613424,0.27085008457619825,0.17866783380240603,491.3785513331752,10,50
0,0.19397739356209381,1.5348499904601112,1.131577755579595,4.318334097247789,0.1993108671549823,0.12506666292425017,386.4366646298194,5,51
0,0.10915889956758229,1.9170913922186548,1.4293298485055677,2.200397765417015,0.13880451384548348,0.4403452612568536,395.0949493255461,10,51
0,0.23649169043603574,1.6015106190089126,1.3355041854316658,4.453750660548872,0.12627882228054016,0.19295908614077012,576.1031341200662,5,52
0,0.525716038246645,1.7325721029265917,1.3991751520771953,5.855346974638944,0.11214718953529479,0.13725797216513713,538.3321338031492,10,52
0,0.3748928860049087,1.9950619209229963,0.677474399727759,1.0024296022544519,0.1837798260463369,0.32734388351201216,339.6286325538166,5,53
0,0.801243189178688,2.4256614008037505,0.625009354664086,1.3964161032896047,0.2239148737527436,0.21643254184411348,265.75739236164344,10,53
0,0.7102626245867123,-1.1022633816889513,0.7500357225495127,0.6860177907983727,0.2963384396986519,0.3630315898671552,377.94830610635046,5,54
0,0.8367988023496731,1.4652318795567014,1.3493896972712904,0.9137687038380715,0.12192929378006645,0.3219418023540386,394.76720097549315,10,54
0,0.3211280224370295,0.624135127216027,1.2707202367434727,1.2365209781345747,0.33556872648336555,0.14964479015528132,486.9584525257914,5,55
0,0.5216496928408234,1.0654884133084217,1.786306864021768,1.7310292824811953,0.16032509416612584,0.10952068767816642,465.86296872700564,10,55
0,0.98977218659037,-3.087119477840572,0.5067116176430759,0.6620393504650988,0.35653080450803315,0.38603307503788686,289.3958079560261,5,56
0,1.7473829714818043,-0.26479522131996414,0.5062349351572104,0.8727821600526657,0.3536546488840249,0.33412559631968936,29.632882131496512,10,56
0,0.5189340928773324,0.591701709524142,1.2923431258181486,1.4725553333620618,0.3380099530606099,0.3316585301348196,537.0959627826902,5,57
0,1.0581887031482513,-1.446700804430312,0.8470377395221118,0.9893888543700631,0.4108135960763532,0.5684713391908426,489.4850042604497,10,57
0,0.10787659261517789,0.5754599756572614,0.859035735497331,1.0203639239392155,0.19667469583004843,0.10996853888883912,673.1641849746023,5,58
0,0.12182261074552893,0.5676753615361634,0.9109023046204778,1.0417591183560462,0.16881473713305162,0.10731608207122945,714.889224610106,10,58
0,0.5192160075049667,1.450154951170622,0.7603486906839882,3.6925950762428164,0.35635739574171094,0.1481365916642971,470.48290647238184,5,59
0,0.9532192474665435,1.1382707869971742,0.8412685804726925,3.146404708419169,0.32642451308667175,0.28264621271768964,403.1648885201604,10,59
0,0.39799920890469703,1.722034515161543,1.597384983605778,1.2667349636452467,0.19418625858542704,0.3866240060333821,557.3424283083367,5,5
0,1.0131602938722797,0.7774470584928315,1.0764182342409376,1.0371281479834704,0.23952023632669778,0.3902050790905043,393.59152848792866,10,5
0,0.8569837863982857,0.7465203896097302,0.8058627534730487,1.6672744570029319,0.3193473354663954,0.19920306146797834,409.62721405981677,5,60
0,1.3281091477630937,-1.4055149385743353,0.5606558865709821,0.8867692927670778,0.36936152290971846,0.3670933872700866,258.08826664536423,10,60
0,0.2403847555438132,1.630451573731545,0.989617723727509,2.274059278339691,0.18766751501615825,0.1931718045885762,460.7359097588866,5,6
0,0.498639283584884,1.5653447759348822,0.8662249925838941,1.6595666471768138,0.2647889682615301,0.28118181927875047,446.4770329747721,10,6
0,0.19298844888797492,0.9926642987182656,1.7452119781445066,1.4350989842918982,0.35379955436810834,0.3327442178723194,469.395728669426,5,7
0,0.6910589206952213,-0.4969318022245358,0.9372013269449102,0.9956640694815753,0.6282049329617937,0.46330498103772677,466.6631596946482,10,7
0,0.3800837418687159,1.0696557725062674,1.1080679999937897,1.2491965614042462,0.23818080612941028,0.4188963793054551,514.0403808539335,5,8
0,0.7958022067490511,0.8337277176501742,1.0457818249765944,1.7209055355110334,0.2788693366699863,0.13916076199960026,490.4339119859395,10,8
0,0.9953230681037917,1.2822277488383602,0.5019665217021907,1.6722854302316996,0.3051398320656099,0.2321769040588495,165.70416557303076,5,9
0,1.7056480306208426,1.413158427344247,0.5021516974812412,1.4212098072851882,0.2915498495597257,0.3386664285685411,7.196874574570664,10,9
0,0.4309679769270986,1.1551487814420272,2.8966445770234257,2.5730884155071845,0.12633327253795373,0.17052168961350728,422.5597974778996,5,25
0,1.0090756503706777,0.7556550751760992,2.1858077305078876,2.3967249511079,0.26818102903120905,0.2991991355695108,379.70773474208477,10,25
0,0.09353064224816585,1.0507151735373863,1.1334756415672942,1.8511630768638305,0.11751445465714089,0.12435347247534317,735.750294426692,5,59
0,0.1467188894142429,0.9465022735579484,1.0463329885681696,1.7913466036859433,0.14242219354908153,0.11146692951791393,684.5255481468434,10,59
0,0.15175148423605775,0.12050473222171508,0.8064499117636226,0.7331807910612445,0.10853380315234423,0.14964794403239362,864.1168543480994,5,60
0,0.1742192408453821,0.7017829909986134,0.9053173772500926,0.7388708597166334,0.12679895970391458,0.15293589810642233,1035.688284950455,10,60
0,0.7023234218270015,1.4152783878420716,0.7986966123480306,1.5646209226011698,0.3327565404616073,0.33241397392050853,354.92663748450224,5,61
0,1.2205688611149461,2.1382383397233817,1.1263314631074444,1.4977402605181873,0.23987509469091872,0.4228574325954936,270.9457687823434,10,61
